ID,X,Y,AIBY,PTALBY,AI2021,PTAL21,AI2031,PTAL31
60254,541145,176352,2.63933,1b,2.69957,1b,2.69957,1b
60255,541245,176352,3.05499,1b,3.13598,1b,3.13598,1b
60256,541345,176352,2.66196,1b,2.72325,1b,2.72325,1b
60257,541445,176352,2.42741,1a,2.47826,1a,2.47826,1a
60258,541545,176352,2.77884,1b,2.84569,1b,2.84569,1b
60259,541645,176352,2.55896,1b,2.61555,1b,2.61555,1b
60260,541745,176352,2.47688,1a,2.52986,1b,2.52986,1b
60261,541845,176352,0,0,0,0,0,0
60262,541945,176352,1.80118,1a,1.82903,1a,1.82903,1a
60263,542045,176352,1.99717,1a,2.03147,1a,2.03147,1a
60264,542145,176352,2.21033,1a,2.25242,1a,2.25242,1a
60265,542245,176352,3.98692,1b,4.04017,1b,4.04017,1b
60266,542345,176352,3.06659,1b,3.10457,1b,3.10457,1b
60267,542445,176352,3.37604,1b,3.42213,1b,3.42213,1b
60268,542545,176352,3.63651,1b,3.69002,1b,3.69002,1b
60269,542645,176352,7.8561,2,7.97978,2,7.97978,2
60270,542745,176352,8.64577,2,8.79686,2,8.79686,2
60271,542845,176352,3.84167,1b,3.90142,1b,3.90142,1b
60272,542945,176352,3.39235,1b,3.43888,1b,3.43888,1b
60273,543045,176352,3.2051,1b,3.24661,1b,3.24661,1b
60274,543145,176352,4.40057,1b,4.45043,1b,4.45043,1b
60275,543245,176352,4.76177,1b,4.82017,1b,4.82017,1b
60276,543345,176352,5.78994,2,5.87639,2,5.87639,2
60277,543445,176352,5.41046,2,5.48591,2,5.48591,2
60278,543545,176352,4.87596,1b,4.9372,1b,4.9372,1b
60279,543645,176352,5.58186,2,5.66238,2,5.66238,2
60280,543745,176352,5.72728,2,5.81207,2,5.81207,2
60281,543845,176352,7.08374,2,7.21473,2,7.21473,2
60282,543945,176352,6.50305,2,6.61309,2,6.61309,2
60283,544045,176352,5.69,2,5.7739,2,5.7739,2
60284,544145,176352,5.22536,2,5.29597,2,5.29597,2
60285,544245,176352,4.64437,1b,4.71608,1b,4.71608,1b
60286,544345,176352,5.15923,2,5.2478,2,5.2478,2
60287,544445,176352,5.67476,2,5.78202,2,5.78202,2
60288,544545,176352,5.98318,2,6.10248,2,6.10248,2
60289,544645,176352,4.86708,1b,4.94586,1b,4.94586,1b
60290,544745,176352,4.59001,1b,4.66005,1b,4.66005,1b
60291,544845,176352,4.29893,1b,4.36033,1b,4.36033,1b
60292,544945,176352,4.75453,1b,4.82969,1b,4.82969,1b
60293,545045,176352,4.18508,1b,4.24326,1b,4.24326,1b
60294,545145,176352,3.89039,1b,3.94064,1b,3.94064,1b
60295,545245,176352,3.2684,1b,3.30384,1b,3.30384,1b
60296,545345,176352,4.62158,1b,4.6765,1b,4.6765,1b
60297,545445,176352,5.86991,2,5.95043,2,5.95043,2
60298,545545,176352,7.70657,2,8.81735,2,8.81735,2
60299,545645,176352,8.14659,2,9.41453,2,9.41453,2
60300,545745,176352,8.24529,2,9.66191,2,9.66191,2
60301,545845,176352,12.556,3,14.1575,3,14.1575,3
60302,545945,176352,13.1573,3,14.8942,3,14.8942,3
60303,546045,176352,14.1594,3,15.9905,4,15.9905,4
60304,546145,176352,14.3413,3,16.3356,4,16.3356,4
60305,546245,176352,10.9458,3,12.7832,3,12.7832,3
60306,546345,176352,10.8506,3,12.6202,3,12.6202,3
60307,546445,176352,9.49804,2,10.9999,3,10.9999,3
60308,546545,176352,9.30499,2,10.7591,3,10.7591,3
60309,546645,176352,10.7786,3,11.9981,3,11.9981,3
60310,546745,176352,10.2284,3,11.4424,3,11.4424,3
60311,546845,176352,4.68665,1b,4.76865,1b,4.76865,1b
60312,546945,176352,4.10574,1b,4.16962,1b,4.16962,1b
60313,547045,176352,3.74309,1b,3.79941,1b,3.79941,1b
60314,547145,176352,3.5158,1b,3.59244,1b,3.59244,1b
60315,547245,176352,2.20214,1a,2.25819,1a,2.25819,1a
60316,547345,176352,2.42079,1a,2.48871,1a,2.48871,1a
60317,547445,176352,2.27391,1a,2.33373,1a,2.33373,1a
60318,547545,176352,2.41478,1a,2.48235,1a,2.48235,1a
60319,547645,176352,2.24104,1a,2.29912,1a,2.29912,1a
60320,547745,176352,7.55563,2,8.73656,2,8.73656,2
60321,547845,176352,7.58196,2,8.83024,2,8.83024,2
60322,547945,176352,10.8134,3,12.2608,3,12.2608,3
60323,548045,176352,11.4422,3,13.0243,3,13.0243,3
60324,548145,176352,11.6153,3,13.2401,3,13.2401,3
60325,548245,176352,12.1354,3,13.8031,3,13.8031,3
60326,548345,176352,12.626,3,14.4237,3,14.4237,3
60327,548445,176352,11.9717,3,13.6878,3,13.6878,3
60328,548545,176352,11.5076,3,13.1636,3,13.1636,3
60329,548645,176352,10.7625,3,12.2354,3,12.2354,3
60330,548745,176352,8.78379,2,10.0258,3,10.0258,3
60331,548845,176352,8.90834,2,10.1291,3,10.1291,3
60332,548945,176352,3.08773,1b,3.14767,1b,3.14767,1b
60333,549045,176352,3.59534,1b,3.67664,1b,3.67664,1b
60334,549145,176352,3.69359,1b,3.77976,1b,3.77976,1b
60335,549245,176352,3.58498,1b,3.66641,1b,3.66641,1b
60336,549345,176352,3.12041,1b,3.18173,1b,3.18173,1b
60337,549445,176352,7.8112,2,8.81572,2,8.81572,2
60338,549545,176352,9.91104,2,11.025,3,11.025,3
60339,549645,176352,10.0331,3,11.3935,3,11.3935,3
60611,527245,176452,11.4342,3,11.613,3,11.613,3
60612,527345,176452,10.552,3,10.7042,3,10.7042,3
60613,527445,176452,11.8033,3,12.0049,3,12.0049,3
60614,527545,176452,12.5777,3,12.8052,3,12.8052,3
60615,527645,176452,13.7069,3,13.9643,3,13.9643,3
60616,527745,176452,0,0,0,0,0,0
60617,527845,176452,11.1432,3,11.3019,3,11.3019,3
60618,527945,176452,9.9539,2,10.0807,3,10.0807,3
60619,528045,176452,8.6383,2,8.73377,2,8.73377,2
60620,528145,176452,4.63906,1b,4.69301,1b,4.69301,1b
60621,528245,176452,5.71962,2,5.79203,2,5.79203,2
60622,528345,176452,4.88038,1b,4.93418,1b,4.93418,1b
60623,528445,176452,15.5626,4,15.686,4,15.686,4
60624,528545,176452,18.7665,4,18.975,4,18.975,4
60625,528645,176452,24.538,5,25.1144,6a,25.1144,6a
60626,528745,176452,25.795,6a,26.3999,6a,26.3999,6a
60627,528845,176452,21.2507,5,21.6002,5,21.6002,5
60628,528945,176452,4.32041,1b,4.9339,1b,4.9339,1b
60629,529045,176452,7.16548,2,8.24834,2,8.24834,2
60630,529145,176452,7.94815,2,9.21693,2,9.21693,2
60631,529245,176452,9.05856,2,10.4003,3,10.4003,3
60632,529345,176452,8.75276,2,9.81172,2,9.81172,2
60633,529445,176452,9.69503,2,10.9141,3,10.9141,3
60634,529545,176452,11.7934,3,13.0904,3,13.0904,3
60635,529645,176452,13.6001,3,14.8763,3,14.8763,3
60636,529745,176452,9.43499,2,10.2315,3,10.2315,3
60637,529845,176452,10.4923,3,10.4923,3,10.4923,3
60638,529945,176452,12.2008,3,12.2008,3,12.2008,3
60639,530045,176452,18.434,4,18.434,4,18.434,4
60640,530145,176452,21.4505,5,21.4505,5,21.4505,5
60641,530245,176452,23.844,5,23.844,5,23.844,5
60642,530345,176452,29.9201,6a,29.9201,6a,29.9201,6a
60643,530445,176452,39.7807,6a,39.7807,6a,39.7807,6a
60644,530545,176452,40.32,6b,40.32,6b,40.32,6b
60645,530645,176452,26.5985,6a,26.5985,6a,26.5985,6a
60646,530745,176452,30.3378,6a,30.3378,6a,30.3378,6a
60647,530845,176452,27.2215,6a,27.2215,6a,27.2215,6a
60648,530945,176452,25.1492,6a,25.1492,6a,25.1492,6a
60649,531045,176452,19.679,4,19.679,4,19.679,4
60650,531145,176452,16.0122,4,16.3109,4,16.3109,4
60651,531245,176452,12.4797,3,12.6565,3,12.6565,3
60652,531345,176452,10.5673,3,10.6978,3,10.6978,3
60653,531445,176452,8.95545,2,9.0567,2,9.0567,2
60654,531545,176452,13.4246,3,13.4246,3,13.4246,3
60655,531645,176452,8.36716,2,8.48054,2,8.48054,2
60656,531745,176452,6.85765,2,6.85765,2,6.85765,2
60657,531845,176452,2.72557,1b,2.78985,1b,2.78985,1b
60658,531945,176452,5.83836,2,5.83836,2,5.83836,2
60659,532045,176452,13.4996,3,13.4996,3,13.4996,3
60660,532145,176452,23.3189,5,23.3189,5,23.3189,5
60661,532245,176452,24.7933,5,24.7933,5,24.7933,5
60662,532345,176452,27.1981,6a,27.1981,6a,27.1981,6a
60663,532445,176452,32.1398,6a,34.8382,6a,34.8382,6a
60664,532545,176452,41.0406,6b,44.7875,6b,44.7875,6b
60665,532645,176452,31.4027,6a,34.0396,6a,34.0396,6a
60666,532745,176452,22.8718,5,26.0616,6a,26.0616,6a
60667,532845,176452,28.121,6a,31.7362,6a,31.7362,6a
60668,532945,176452,9.81182,2,9.92407,2,9.92407,2
60669,533045,176452,8.84361,2,8.93435,2,8.93435,2
60670,533145,176452,9.49124,2,9.59573,2,9.59573,2
60671,533245,176452,9.58413,2,9.69124,2,9.69124,2
60672,533345,176452,9.04094,2,9.13576,2,9.13576,2
60673,533445,176452,11.7414,3,11.8684,3,11.8684,3
60674,533545,176452,11.8293,3,11.9557,3,11.9557,3
60675,533645,176452,21.9088,5,24.5182,5,24.5182,5
60676,533745,176452,20.7219,5,23.5896,5,23.5896,5
60677,533845,176452,31.0909,6a,35.1017,6a,35.1017,6a
60678,533945,176452,36.4255,6a,41.0041,6b,41.0041,6b
60679,534045,176452,38.9765,6a,43.9725,6b,43.9725,6b
60680,534145,176452,44.7403,6b,51.092,6b,51.092,6b
60681,534245,176452,40.7021,6b,47.1307,6b,47.1307,6b
60682,534345,176452,33.7683,6a,37.5875,6a,37.5875,6a
60683,534445,176452,34.7088,6a,38.3975,6a,38.3975,6a
60684,534545,176452,33.4008,6a,37.0295,6a,37.0295,6a
60685,534645,176452,20.6547,5,23.3643,5,23.3643,5
60686,534745,176452,21.4066,5,24.1881,5,24.1881,5
60687,534845,176452,17.2282,4,18.4592,4,18.4592,4
60688,534945,176452,16.0411,4,17.2443,4,17.2443,4
60689,535045,176452,22.2608,5,22.5804,5,22.5804,5
60690,535145,176452,20.6729,5,20.6733,5,20.6733,5
60691,535245,176452,23.24,5,23.492,5,23.492,5
60692,535345,176452,21.858,5,21.9198,5,21.9198,5
60693,535445,176452,21.1843,5,21.1843,5,21.1843,5
60694,535545,176452,19.3149,4,19.3149,4,19.3149,4
60695,535645,176452,8.29067,2,8.29067,2,8.29067,2
60696,535745,176452,28.1193,6a,28.1193,6a,28.1193,6a
60697,535845,176452,28.2062,6a,28.2062,6a,28.2062,6a
60698,535945,176452,25.8387,6a,25.8387,6a,25.8387,6a
60699,536045,176452,14.2586,3,14.2586,3,14.2586,3
60700,536145,176452,25.7837,6a,25.7837,6a,25.7837,6a
60701,536245,176452,16.1507,4,16.1507,4,16.1507,4
60702,536345,176452,14.4379,3,14.4379,3,14.4379,3
60703,536445,176452,17.6131,4,17.6131,4,17.6131,4
60704,536545,176452,28.7456,6a,29.2319,6a,29.2319,6a
60705,536645,176452,25.136,6a,25.514,6a,25.514,6a
60706,536745,176452,15.9049,4,15.9049,4,15.9049,4
60707,536845,176452,29.0748,6a,29.5653,6a,29.5653,6a
60708,536945,176452,23.5956,5,24.8378,5,24.8378,5
60709,537045,176452,23.7939,5,23.948,5,23.948,5
60710,537145,176452,23.4007,5,23.7527,5,23.7527,5
60711,537245,176452,18.4564,4,18.6233,4,18.6233,4
60712,537345,176452,19.963,4,20.366,5,20.366,5
60713,537445,176452,21.2238,5,21.7193,5,21.7193,5
60714,537545,176452,23.8784,5,24.2562,5,24.2562,5
60715,537645,176452,13.5974,3,13.6724,3,13.6724,3
60716,537745,176452,11.9305,3,12.3725,3,12.3725,3
60717,537845,176452,13.7028,3,14.2447,3,14.2447,3
60718,537945,176452,8.21534,2,8.53211,2,8.53211,2
60719,538045,176452,22.5678,5,22.5678,5,22.5678,5
60720,538145,176452,21.5194,5,21.5194,5,21.5194,5
60721,538245,176452,20.2973,5,20.2973,5,20.2973,5
60722,538345,176452,21.8657,5,21.8657,5,21.8657,5
60723,538445,176452,21.6805,5,21.6805,5,21.6805,5
60724,538545,176452,21.9747,5,21.9747,5,21.9747,5
60725,538645,176452,5.16559,2,5.24629,2,5.24629,2
60726,538745,176452,5.1588,2,5.23899,2,5.23899,2
60727,538845,176452,5.51476,2,5.60933,2,5.60933,2
60728,538945,176452,10.3172,3,11.3541,3,11.3541,3
60729,539045,176452,11.2288,3,12.3418,3,12.3418,3
60730,539145,176452,16.5145,4,17.931,4,17.931,4
60731,539245,176452,13.8823,3,15.0478,4,15.0478,4
60732,539345,176452,15.514,4,16.9623,4,16.9623,4
60733,539445,176452,15.5077,4,16.9549,4,16.9549,4
60734,539545,176452,18.9024,4,20.6098,5,20.6098,5
60735,539645,176452,21.9192,5,23.8804,5,23.8804,5
60736,539745,176452,19.2701,4,21.1528,5,21.1528,5
60737,539845,176452,17.3191,4,18.9538,4,18.9538,4
60738,539945,176452,15.7955,4,17.198,4,17.198,4
60739,540045,176452,14.8903,3,16.1501,4,16.1501,4
60740,540145,176452,12.9891,3,14.0692,3,14.0692,3
60741,540245,176452,6.09631,2,6.17469,2,6.17469,2
60742,540345,176452,0,0,0,0,0,0
60743,540445,176452,4.42459,1b,4.4891,1b,4.4891,1b
60744,540545,176452,4.62281,1b,4.69323,1b,4.69323,1b
60745,540645,176452,5.87995,2,5.994,2,5.994,2
60746,540745,176452,5.95345,2,6.07038,2,6.07038,2
60747,540845,176452,5.05644,2,5.14072,2,5.14072,2
60748,540945,176452,4.04229,1b,4.09593,1b,4.09593,1b
60749,541045,176452,2.78145,1b,2.84843,1b,2.84843,1b
60750,541145,176452,2.47691,1a,2.52988,1b,2.52988,1b
60751,541245,176452,2.78429,1b,2.85141,1b,2.85141,1b
60752,541345,176452,2.50682,1b,2.56109,1b,2.56109,1b
60753,541445,176452,2.21935,1a,2.26178,1a,2.26178,1a
60754,541545,176452,2.99741,1b,3.07535,1b,3.07535,1b
60755,541645,176452,2.78594,1b,2.85313,1b,2.85313,1b
60756,541745,176452,2.80561,1b,2.87377,1b,2.87377,1b
60757,541845,176452,2.50668,1b,2.56096,1b,2.56096,1b
60758,541945,176452,2.63617,1b,2.69627,1b,2.69627,1b
60759,542045,176452,2.36404,1a,2.41225,1a,2.41225,1a
60760,542145,176452,4.22393,1b,4.29696,1b,4.29696,1b
60761,542245,176452,3.95155,1b,4.00344,1b,4.00344,1b
60762,542345,176452,4.27746,1b,4.33754,1b,4.33754,1b
60763,542445,176452,4.63426,1b,4.70461,1b,4.70461,1b
60764,542545,176452,7.11979,2,7.21997,2,7.21997,2
60765,542645,176452,7.93781,2,8.06326,2,8.06326,2
60766,542745,176452,9.32789,2,9.50349,2,9.50349,2
60767,542845,176452,9.19534,2,9.36454,2,9.36454,2
60768,542945,176452,3.18181,1b,3.22272,1b,3.22272,1b
60769,543045,176452,3.09477,1b,3.13346,1b,3.13346,1b
60770,543145,176452,4.77421,1b,4.83291,1b,4.83291,1b
60771,543245,176452,5.29118,2,5.36333,2,5.36333,2
60772,543345,176452,5.97015,2,6.06208,2,6.06208,2
60773,543445,176452,7.38965,2,7.53078,2,7.53078,2
60774,543545,176452,8.04194,2,8.20926,2,8.20926,2
60775,543645,176452,6.7082,2,6.82472,2,6.82472,2
60776,543745,176452,7.47359,2,7.61786,2,7.61786,2
60777,543845,176452,8.39586,2,8.58115,2,8.58115,2
60778,543945,176452,5.94742,2,6.0392,2,6.0392,2
60779,544045,176452,5.84757,2,5.93625,2,5.93625,2
60780,544145,176452,5.2271,2,5.29775,2,5.29775,2
60781,544245,176452,4.02317,1b,4.07693,1b,4.07693,1b
60782,544345,176452,4.30006,1b,4.3615,1b,4.3615,1b
60783,544445,176452,4.88797,1b,4.96743,1b,4.96743,1b
60784,544545,176452,5.45228,2,5.55125,2,5.55125,2
60785,544645,176452,4.75075,1b,4.82579,1b,4.82579,1b
60786,544745,176452,4.05017,1b,4.10465,1b,4.10465,1b
60787,544845,176452,4.29893,1b,4.36033,1b,4.36033,1b
60788,544945,176452,4.29893,1b,4.36033,1b,4.36033,1b
60789,545045,176452,3.72885,1b,3.775,1b,3.775,1b
60790,545145,176452,3.72885,1b,3.775,1b,3.775,1b
60791,545245,176452,3.15657,1b,3.18962,1b,3.18962,1b
60792,545345,176452,3.15657,1b,3.18962,1b,3.18962,1b
60793,545445,176452,4.81139,1b,4.87486,1b,4.87486,1b
60794,545545,176452,4.85127,1b,4.91766,1b,4.91766,1b
60795,545645,176452,8.22447,2,9.38995,2,9.38995,2
60796,545745,176452,8.24907,2,9.53241,2,9.53241,2
60797,545845,176452,8.8115,2,10.229,3,10.229,3
60798,545945,176452,12.7424,3,14.3279,3,14.3279,3
60799,546045,176452,8.48259,2,10.107,3,10.107,3
60800,546145,176452,8.60461,2,10.2703,3,10.2703,3
60801,546245,176452,9.17654,2,10.4089,3,10.4089,3
60802,546345,176452,10.9957,3,12.668,3,12.668,3
60803,546445,176452,10.8736,3,12.388,3,12.388,3
60804,546545,176452,4.51723,1b,4.59337,1b,4.59337,1b
60805,546645,176452,5.0824,2,5.17816,2,5.17816,2
60806,546745,176452,5.0624,2,5.16049,2,5.16049,2
60807,546845,176452,4.50902,1b,4.59001,1b,4.59001,1b
60808,546945,176452,3.9133,1b,3.97488,1b,3.97488,1b
60809,547045,176452,3.53428,1b,3.58667,1b,3.58667,1b
60810,547145,176452,4.25294,1b,4.34012,1b,4.34012,1b
60811,547245,176452,3.98516,1b,4.06075,1b,4.06075,1b
60812,547345,176452,1.93001,1a,1.97293,1a,1.97293,1a
60813,547445,176452,1.76112,1a,1.79679,1a,1.79679,1a
60814,547545,176452,1.8598,1a,1.89963,1a,1.89963,1a
60815,547645,176452,2.03531,1a,2.0831,1a,2.0831,1a
60816,547745,176452,2.01704,1a,2.06397,1a,2.06397,1a
60817,547845,176452,7.2704,2,8.42193,2,8.42193,2
60818,547945,176452,10.3133,3,11.5348,3,11.5348,3
60819,548045,176452,10.8222,3,12.1737,3,12.1737,3
60820,548145,176452,11.3214,3,12.6948,3,12.6948,3
60821,548245,176452,12.4906,3,14.074,3,14.074,3
60822,548345,176452,13.1013,3,14.7848,3,14.7848,3
60823,548445,176452,12.1312,3,13.7041,3,13.7041,3
60824,548545,176452,11.7831,3,13.3285,3,13.3285,3
60825,548645,176452,11.0487,3,12.4489,3,12.4489,3
60826,548745,176452,3.48349,1b,3.55991,1b,3.55991,1b
60827,548845,176452,9.3457,2,10.548,3,10.548,3
60828,548945,176452,4.00621,1b,4.10751,1b,4.10751,1b
60829,549045,176452,3.32563,1b,3.39523,1b,3.39523,1b
60830,549145,176452,3.27097,1b,3.33811,1b,3.33811,1b
60831,549245,176452,3.29314,1b,3.3615,1b,3.3615,1b
60832,549345,176452,3.03826,1b,3.09626,1b,3.09626,1b
60833,549445,176452,1.8596,1a,1.8893,1a,1.8893,1a
60834,549545,176452,7.53078,2,8.52805,2,8.52805,2
60835,549645,176452,9.61502,2,10.8148,3,10.8148,3
61108,527245,176552,9.08567,2,9.19842,2,9.19842,2
61109,527345,176552,9.85427,2,9.9939,2,9.9939,2
61110,527445,176552,11.6652,3,11.862,3,11.862,3
61111,527545,176552,11.6701,3,11.8665,3,11.8665,3
61112,527645,176552,9.87916,2,10.0186,3,10.0186,3
61113,527745,176552,10.1849,3,10.3267,3,10.3267,3
61114,527845,176552,13.2173,3,13.4437,3,13.4437,3
61115,527945,176552,10.5317,3,10.6876,3,10.6876,3
61116,528045,176552,4.80514,1b,4.86303,1b,4.86303,1b
61117,528145,176552,17.2472,4,17.3234,4,17.3234,4
61118,528245,176552,16.8269,4,16.8601,4,16.8601,4
61119,528345,176552,4.72828,1b,4.78433,1b,4.78433,1b
61120,528445,176552,20.1583,5,20.4924,5,20.4924,5
61121,528545,176552,20.9215,5,21.3486,5,21.3486,5
61122,528645,176552,24.3718,5,25.0544,6a,25.0544,6a
61123,528745,176552,24.8402,5,25.6121,6a,25.6121,6a
61124,528845,176552,24.5619,5,25.3774,6a,25.3774,6a
61125,528945,176552,23.4718,5,24.2753,5,24.2753,5
61126,529045,176552,7.16548,2,8.24834,2,8.24834,2
61127,529145,176552,7.16548,2,8.24834,2,8.24834,2
61128,529245,176552,6.47261,2,7.15177,2,7.15177,2
61129,529345,176552,8.83813,2,9.91159,2,9.91159,2
61130,529445,176552,10.1013,3,11.1195,3,11.1195,3
61131,529545,176552,10.4127,3,11.4873,3,11.4873,3
61132,529645,176552,12.1151,3,13.2115,3,13.2115,3
61133,529745,176552,10.2749,3,11.1299,3,11.1299,3
61134,529845,176552,9.63652,2,10.4259,3,10.4259,3
61135,529945,176552,13.5669,3,13.5669,3,13.5669,3
61136,530045,176552,18.262,4,18.262,4,18.262,4
61137,530145,176552,22.0606,5,22.0606,5,22.0606,5
61138,530245,176552,24.039,5,24.039,5,24.039,5
61139,530345,176552,31.3632,6a,31.3632,6a,31.3632,6a
61140,530445,176552,40.3311,6b,40.6036,6b,40.6036,6b
61141,530545,176552,38.3267,6a,38.3267,6a,38.3267,6a
61142,530645,176552,29.0162,6a,29.0162,6a,29.0162,6a
61143,530745,176552,24.1017,5,24.1017,5,24.1017,5
61144,530845,176552,26.6945,6a,26.6945,6a,26.6945,6a
61145,530945,176552,27.3435,6a,27.3435,6a,27.3435,6a
61146,531045,176552,22.1097,5,22.1097,5,22.1097,5
61147,531145,176552,15.5815,4,15.8518,4,15.8518,4
61148,531245,176552,11.4926,3,11.6414,3,11.6414,3
61149,531345,176552,11.4069,3,11.5586,3,11.5586,3
61150,531445,176552,10.5656,3,10.7012,3,10.7012,3
61151,531545,176552,13.2153,3,13.2153,3,13.2153,3
61152,531645,176552,2.58434,1b,2.64207,1b,2.64207,1b
61153,531745,176552,2.9508,1b,3.02629,1b,3.02629,1b
61154,531845,176552,2.69448,1b,2.75729,1b,2.75729,1b
61155,531945,176552,5.56857,2,5.62264,2,5.62264,2
61156,532045,176552,9.39059,2,9.49008,2,9.49008,2
61157,532145,176552,14.0798,3,14.0798,3,14.0798,3
61158,532245,176552,22.9124,5,23.1811,5,23.1811,5
61159,532345,176552,23.7059,5,24.0025,5,24.0025,5
61160,532445,176552,32.7523,6a,35.5075,6a,35.5075,6a
61161,532545,176552,40.3266,6b,43.702,6b,43.702,6b
61162,532645,176552,36.3645,6a,39.4324,6a,39.4324,6a
61163,532745,176552,29.3964,6a,32.255,6a,32.255,6a
61164,532845,176552,29.6828,6a,33.0498,6a,33.0498,6a
61165,532945,176552,22.1458,5,22.3935,5,22.3935,5
61166,533045,176552,12.5101,3,12.6916,3,12.6916,3
61167,533145,176552,9.73112,2,9.84092,2,9.84092,2
61168,533245,176552,11.4973,3,11.6514,3,11.6514,3
61169,533345,176552,14.4357,3,14.6296,3,14.6296,3
61170,533445,176552,12.4891,3,12.6323,3,12.6323,3
61171,533545,176552,12.447,3,12.5898,3,12.5898,3
61172,533645,176552,13.927,3,14.0999,3,14.0999,3
61173,533745,176552,21.1077,5,23.6673,5,23.6673,5
61174,533845,176552,30.5856,6a,34.2,6a,34.2,6a
61175,533945,176552,36.3358,6a,40.5685,6b,40.5685,6b
61176,534045,176552,36.8889,6a,40.6566,6b,40.6566,6b
61177,534145,176552,50.7344,6b,56.8262,6b,56.8262,6b
61178,534245,176552,46.1865,6b,51.7116,6b,51.7116,6b
61179,534345,176552,38.1186,6a,42.5417,6b,42.5417,6b
61180,534445,176552,38.8636,6a,42.8948,6b,42.8948,6b
61181,534545,176552,31.7491,6a,35.0187,6a,35.0187,6a
61182,534645,176552,29.545,6a,32.6178,6a,32.6178,6a
61183,534745,176552,24.2012,5,25.3225,6a,25.3225,6a
61184,534845,176552,13.9908,3,14.8663,3,14.8663,3
61185,534945,176552,19.7372,4,21.3027,5,21.3027,5
61186,535045,176552,24.2434,5,24.8381,5,24.8381,5
61187,535145,176552,22.9483,5,23.2136,5,23.2136,5
61188,535245,176552,23.3464,5,23.6673,5,23.6673,5
61189,535345,176552,23.5039,5,23.6137,5,23.6137,5
61190,535445,176552,18.9905,4,18.9905,4,18.9905,4
61191,535545,176552,18.8195,4,18.8195,4,18.8195,4
61192,535645,176552,25.0006,6a,25.0006,6a,25.0006,6a
61193,535745,176552,25.8006,6a,25.8006,6a,25.8006,6a
61194,535845,176552,27.3999,6a,27.3999,6a,27.3999,6a
61195,535945,176552,26.751,6a,26.751,6a,26.751,6a
61196,536045,176552,26.9748,6a,26.9748,6a,26.9748,6a
61197,536145,176552,27.707,6a,27.707,6a,27.707,6a
61198,536245,176552,30.1897,6a,30.1897,6a,30.1897,6a
61199,536345,176552,9.14384,2,9.25464,2,9.25464,2
61200,536445,176552,25.5633,6a,25.5633,6a,25.5633,6a
61201,536545,176552,28.1887,6a,28.1887,6a,28.1887,6a
61202,536645,176552,27.4611,6a,27.4611,6a,27.4611,6a
61203,536745,176552,32.5871,6a,32.5871,6a,32.5871,6a
61204,536845,176552,29.3824,6a,30.673,6a,30.673,6a
61205,536945,176552,32.2815,6a,34.5606,6a,34.5606,6a
61206,537045,176552,30.2116,6a,31.6224,6a,31.6224,6a
61207,537145,176552,31.5723,6a,34.0145,6a,34.0145,6a
61208,537245,176552,29.3903,6a,31.9749,6a,31.9749,6a
61209,537345,176552,23.198,5,23.4702,5,23.4702,5
61210,537445,176552,23.9088,5,24.2659,5,24.2659,5
61211,537545,176552,24.0004,5,24.3569,5,24.3569,5
61212,537645,176552,13.0224,3,13.3524,3,13.3524,3
61213,537745,176552,13.9356,3,14.3371,3,14.3371,3
61214,537845,176552,10.866,3,11.2404,3,11.2404,3
61215,537945,176552,9.78964,2,10.0327,3,10.0327,3
